CID,Smiles,KovatsRetention
8892,CCCCCC(=O)O,1865
8892,CCCCCC(=O)O,1829
8892,CCCCCC(=O)O,1830
8892,CCCCCC(=O)O,1838
8892,CCCCCC(=O)O,1825
8892,CCCCCC(=O)O,1846
8892,CCCCCC(=O)O,1832
8892,CCCCCC(=O)O,1836
8892,CCCCCC(=O)O,1828
8892,CCCCCC(=O)O,1834
8892,CCCCCC(=O)O,1835
8892,CCCCCC(=O)O,1816
8892,CCCCCC(=O)O,1849.3
8892,CCCCCC(=O)O,1825
8892,CCCCCC(=O)O,1825
8892,CCCCCC(=O)O,1841
8892,CCCCCC(=O)O,1852
8892,CCCCCC(=O)O,1813
8892,CCCCCC(=O)O,1851
8892,CCCCCC(=O)O,1832
8892,CCCCCC(=O)O,1849
8892,CCCCCC(=O)O,1852
8892,CCCCCC(=O)O,1853
8892,CCCCCC(=O)O,1814
8892,CCCCCC(=O)O,1817
8892,CCCCCC(=O)O,1889
8892,CCCCCC(=O)O,1867
8892,CCCCCC(=O)O,1837
8892,CCCCCC(=O)O,1837
8892,CCCCCC(=O)O,1874
8892,CCCCCC(=O)O,1852
8892,CCCCCC(=O)O,1853
8892,CCCCCC(=O)O,1853
8892,CCCCCC(=O)O,1850
8892,CCCCCC(=O)O,1882
8892,CCCCCC(=O)O,1845
8892,CCCCCC(=O)O,1845
8892,CCCCCC(=O)O,1884.5
8892,CCCCCC(=O)O,1834
8892,CCCCCC(=O)O,1834
8892,CCCCCC(=O)O,1856
8892,CCCCCC(=O)O,1833
8892,CCCCCC(=O)O,1833
8892,CCCCCC(=O)O,1844
8892,CCCCCC(=O)O,1855
8892,CCCCCC(=O)O,1851
8892,CCCCCC(=O)O,1841
8892,CCCCCC(=O)O,1840
8892,CCCCCC(=O)O,1819
8892,CCCCCC(=O)O,1834
8892,CCCCCC(=O)O,1822
8892,CCCCCC(=O)O,1823
8892,CCCCCC(=O)O,1860
8892,CCCCCC(=O)O,1831
8892,CCCCCC(=O)O,1857
8892,CCCCCC(=O)O,1849
8892,CCCCCC(=O)O,1845
8892,CCCCCC(=O)O,1864
8892,CCCCCC(=O)O,1835
8892,CCCCCC(=O)O,1844
8892,CCCCCC(=O)O,1849
8892,CCCCCC(=O)O,1855
8892,CCCCCC(=O)O,1863
8892,CCCCCC(=O)O,1871
8892,CCCCCC(=O)O,1841
8892,CCCCCC(=O)O,1865
8892,CCCCCC(=O)O,1824
8892,CCCCCC(=O)O,1848
8892,CCCCCC(=O)O,1846
8892,CCCCCC(=O)O,1870
8892,CCCCCC(=O)O,1841
8892,CCCCCC(=O)O,1842
8892,CCCCCC(=O)O,1871
8892,CCCCCC(=O)O,1848
8892,CCCCCC(=O)O,1870
8892,CCCCCC(=O)O,1835
8892,CCCCCC(=O)O,1836
8892,CCCCCC(=O)O,1841
8892,CCCCCC(=O)O,1800
8892,CCCCCC(=O)O,1845
8892,CCCCCC(=O)O,1846
8892,CCCCCC(=O)O,1820
8892,CCCCCC(=O)O,1860
8892,CCCCCC(=O)O,1875
8892,CCCCCC(=O)O,1867
8892,CCCCCC(=O)O,1851
8892,CCCCCC(=O)O,1863
8892,CCCCCC(=O)O,1862
8892,CCCCCC(=O)O,1830
8892,CCCCCC(=O)O,1843
8892,CCCCCC(=O)O,1863
8892,CCCCCC(=O)O,1850
8892,CCCCCC(=O)O,1842
8892,CCCCCC(=O)O,1885
8892,CCCCCC(=O)O,1848
8892,CCCCCC(=O)O,1870
8892,CCCCCC(=O)O,1863
8892,CCCCCC(=O)O,1845
8892,CCCCCC(=O)O,1846
8892,CCCCCC(=O)O,1828
8892,CCCCCC(=O)O,1864
8892,CCCCCC(=O)O,1816
8892,CCCCCC(=O)O,1876
8892,CCCCCC(=O)O,1846
8892,CCCCCC(=O)O,1846
8892,CCCCCC(=O)O,1850
8892,CCCCCC(=O)O,1846
8892,CCCCCC(=O)O,1866
8892,CCCCCC(=O)O,1866
8892,CCCCCC(=O)O,1838
8892,CCCCCC(=O)O,1833
8892,CCCCCC(=O)O,1852
8892,CCCCCC(=O)O,1882
8892,CCCCCC(=O)O,1849
8892,CCCCCC(=O)O,1826
8892,CCCCCC(=O)O,1866
8892,CCCCCC(=O)O,1813
8892,CCCCCC(=O)O,1821
8892,CCCCCC(=O)O,1857
8892,CCCCCC(=O)O,1852
8892,CCCCCC(=O)O,1873
8892,CCCCCC(=O)O,1874
8892,CCCCCC(=O)O,1840
8892,CCCCCC(=O)O,1849
8892,CCCCCC(=O)O,1858
8892,CCCCCC(=O)O,1861
8892,CCCCCC(=O)O,1865
8892,CCCCCC(=O)O,1866
8892,CCCCCC(=O)O,1858
8892,CCCCCC(=O)O,1868
8892,CCCCCC(=O)O,1870
8892,CCCCCC(=O)O,1871
8892,CCCCCC(=O)O,1872
8892,CCCCCC(=O)O,1848
8892,CCCCCC(=O)O,1870
8892,CCCCCC(=O)O,1842
8892,CCCCCC(=O)O,1860
8892,CCCCCC(=O)O,1804
8892,CCCCCC(=O)O,1845
8892,CCCCCC(=O)O,1869
8892,CCCCCC(=O)O,1853.9
8892,CCCCCC(=O)O,1868
8892,CCCCCC(=O)O,1861
8892,CCCCCC(=O)O,1848
8892,CCCCCC(=O)O,1846
8892,CCCCCC(=O)O,1864.5
8892,CCCCCC(=O)O,1840
8892,CCCCCC(=O)O,1848
8892,CCCCCC(=O)O,1869
8892,CCCCCC(=O)O,1842.3
8892,CCCCCC(=O)O,1846
8892,CCCCCC(=O)O,1854
8892,CCCCCC(=O)O,1832
8892,CCCCCC(=O)O,1849
8892,CCCCCC(=O)O,1850
8892,CCCCCC(=O)O,1841
8892,CCCCCC(=O)O,1836
8892,CCCCCC(=O)O,1835
8892,CCCCCC(=O)O,1864
8892,CCCCCC(=O)O,1832
8892,CCCCCC(=O)O,1836
8892,CCCCCC(=O)O,1870
8892,CCCCCC(=O)O,1814
8892,CCCCCC(=O)O,1847
8892,CCCCCC(=O)O,1849
8892,CCCCCC(=O)O,1837.4
8892,CCCCCC(=O)O,1797
8892,CCCCCC(=O)O,1832
8892,CCCCCC(=O)O,1835
8892,CCCCCC(=O)O,1871
8892,CCCCCC(=O)O,1863
8892,CCCCCC(=O)O,1847
8892,CCCCCC(=O)O,1832
8892,CCCCCC(=O)O,1834
8892,CCCCCC(=O)O,1863
8892,CCCCCC(=O)O,1852
8892,CCCCCC(=O)O,1834
8892,CCCCCC(=O)O,1839
8892,CCCCCC(=O)O,1847
8892,CCCCCC(=O)O,1861
8892,CCCCCC(=O)O,1870
8892,CCCCCC(=O)O,1839
8892,CCCCCC(=O)O,1802
8892,CCCCCC(=O)O,1832
8892,CCCCCC(=O)O,1825
8892,CCCCCC(=O)O,1826
8892,CCCCCC(=O)O,1841
8892,CCCCCC(=O)O,1841
8892,CCCCCC(=O)O,1812
8892,CCCCCC(=O)O,1833
8892,CCCCCC(=O)O,1833
8892,CCCCCC(=O)O,1840
8892,CCCCCC(=O)O,1838
8892,CCCCCC(=O)O,1848
8892,CCCCCC(=O)O,1853
8892,CCCCCC(=O)O,1825
8892,CCCCCC(=O)O,1815
8892,CCCCCC(=O)O,1835
8892,CCCCCC(=O)O,1840
8892,CCCCCC(=O)O,1871
8892,CCCCCC(=O)O,1871
8892,CCCCCC(=O)O,1849
8892,CCCCCC(=O)O,1852
8892,CCCCCC(=O)O,1830
8892,CCCCCC(=O)O,1854
8892,CCCCCC(=O)O,1823.8
8892,CCCCCC(=O)O,1830.1
8892,CCCCCC(=O)O,1832.7
8892,CCCCCC(=O)O,1833.3
8892,CCCCCC(=O)O,1835.8
8892,CCCCCC(=O)O,1839
8892,CCCCCC(=O)O,1845
8892,CCCCCC(=O)O,1849
8892,CCCCCC(=O)O,1825
8892,CCCCCC(=O)O,1873
8892,CCCCCC(=O)O,1821
8892,CCCCCC(=O)O,1836
8892,CCCCCC(=O)O,1836
8892,CCCCCC(=O)O,1835
8892,CCCCCC(=O)O,1848
8892,CCCCCC(=O)O,1849
8892,CCCCCC(=O)O,1825.3
8892,CCCCCC(=O)O,1857
8892,CCCCCC(=O)O,1828
8892,CCCCCC(=O)O,1851
8892,CCCCCC(=O)O,1853
8892,CCCCCC(=O)O,1848
8892,CCCCCC(=O)O,1847.2
8892,CCCCCC(=O)O,1835
8892,CCCCCC(=O)O,1835
8892,CCCCCC(=O)O,1857
8892,CCCCCC(=O)O,1829
8892,CCCCCC(=O)O,1847
8892,CCCCCC(=O)O,1882
8892,CCCCCC(=O)O,1852
8892,CCCCCC(=O)O,1808
8892,CCCCCC(=O)O,1812
8892,CCCCCC(=O)O,1829
8892,CCCCCC(=O)O,1860
8892,CCCCCC(=O)O,1856
8892,CCCCCC(=O)O,1857
8892,CCCCCC(=O)O,1845
8892,CCCCCC(=O)O,1871
8892,CCCCCC(=O)O,1807
8892,CCCCCC(=O)O,1836
8892,CCCCCC(=O)O,1844
8892,CCCCCC(=O)O,1807
8892,CCCCCC(=O)O,1807
8892,CCCCCC(=O)O,1866
8892,CCCCCC(=O)O,1844.9
8892,CCCCCC(=O)O,1844.9
8892,CCCCCC(=O)O,1807
8892,CCCCCC(=O)O,1851
8892,CCCCCC(=O)O,1871.6
8892,CCCCCC(=O)O,1809
8892,CCCCCC(=O)O,1820
8892,CCCCCC(=O)O,1850
8892,CCCCCC(=O)O,1853
8892,CCCCCC(=O)O,1850
8892,CCCCCC(=O)O,1807
8892,CCCCCC(=O)O,1822
8892,CCCCCC(=O)O,1834
8892,CCCCCC(=O)O,1847
8892,CCCCCC(=O)O,1850
8892,CCCCCC(=O)O,1817
8892,CCCCCC(=O)O,1855
8892,CCCCCC(=O)O,1830
8892,CCCCCC(=O)O,1880
8894,C1CCOCC1,1010
8894,C1CCOCC1,965
8894,C1CCOCC1,969
8894,C1CCOCC1,972
8894,C1CCOCC1,988
8894,C1CCOCC1,930
8894,C1CCOCC1,932.3
8894,C1CCOCC1,930
8902,CCCNCCC,894
8902,CCCNCCC,900
8902,CCCNCCC,901
8902,CCCNCCC,904
8902,CCCNCCC,905
8902,CCCNCCC,910
8906,CCCCCCCCCCCCOC(=O)C(=C)C,2042
8907,CCCCCCCCCCCCCCCC(=O)OC(C)C,2232
8907,CCCCCCCCCCCCCCCC(=O)OC(C)C,2217
8907,CCCCCCCCCCCCCCCC(=O)OC(C)C,2210
8907,CCCCCCCCCCCCCCCC(=O)OC(C)C,2237
8907,CCCCCCCCCCCCCCCC(=O)OC(C)C,2251
8907,CCCCCCCCCCCCCCCC(=O)OC(C)C,2251
8907,CCCCCCCCCCCCCCCC(=O)OC(C)C,2232
8907,CCCCCCCCCCCCCCCC(=O)OC(C)C,2250.3
8908,CCCCCCOC(=O)C,1275
8908,CCCCCCOC(=O)C,1269
8908,CCCCCCOC(=O)C,1269
8908,CCCCCCOC(=O)C,1272
8908,CCCCCCOC(=O)C,1275
8908,CCCCCCOC(=O)C,1308
8908,CCCCCCOC(=O)C,1265
8908,CCCCCCOC(=O)C,1279
8908,CCCCCCOC(=O)C,1275
8908,CCCCCCOC(=O)C,1279
8908,CCCCCCOC(=O)C,1285
8908,CCCCCCOC(=O)C,1251
8908,CCCCCCOC(=O)C,1258
8908,CCCCCCOC(=O)C,1258
8908,CCCCCCOC(=O)C,1286
8908,CCCCCCOC(=O)C,1268
8908,CCCCCCOC(=O)C,1254
8908,CCCCCCOC(=O)C,1275
8908,CCCCCCOC(=O)C,1293
8908,CCCCCCOC(=O)C,1311
8908,CCCCCCOC(=O)C,1271
8908,CCCCCCOC(=O)C,1282
8908,CCCCCCOC(=O)C,1277
8908,CCCCCCOC(=O)C,1263
8908,CCCCCCOC(=O)C,1265
8908,CCCCCCOC(=O)C,1270
8908,CCCCCCOC(=O)C,1251
8908,CCCCCCOC(=O)C,1261
8908,CCCCCCOC(=O)C,1267
8908,CCCCCCOC(=O)C,1275
8908,CCCCCCOC(=O)C,1251
8908,CCCCCCOC(=O)C,1268
8908,CCCCCCOC(=O)C,1307
8908,CCCCCCOC(=O)C,1264
8908,CCCCCCOC(=O)C,1276
8908,CCCCCCOC(=O)C,1264
8908,CCCCCCOC(=O)C,1265
8908,CCCCCCOC(=O)C,1264
8908,CCCCCCOC(=O)C,1282
8908,CCCCCCOC(=O)C,1267
8908,CCCCCCOC(=O)C,1272
8908,CCCCCCOC(=O)C,1275
8908,CCCCCCOC(=O)C,1295
8908,CCCCCCOC(=O)C,1295
8908,CCCCCCOC(=O)C,1295
8908,CCCCCCOC(=O)C,1265
8908,CCCCCCOC(=O)C,1267
8908,CCCCCCOC(=O)C,1248
8908,CCCCCCOC(=O)C,1257
8908,CCCCCCOC(=O)C,1280
8908,CCCCCCOC(=O)C,1264
8908,CCCCCCOC(=O)C,1262
8908,CCCCCCOC(=O)C,1268
8908,CCCCCCOC(=O)C,1276
8908,CCCCCCOC(=O)C,1274
8908,CCCCCCOC(=O)C,1276
8908,CCCCCCOC(=O)C,1276
8908,CCCCCCOC(=O)C,1276
8908,CCCCCCOC(=O)C,1296
8908,CCCCCCOC(=O)C,1255
8908,CCCCCCOC(=O)C,1277
8908,CCCCCCOC(=O)C,1277
8908,CCCCCCOC(=O)C,1286
8908,CCCCCCOC(=O)C,1295
8908,CCCCCCOC(=O)C,1278
8908,CCCCCCOC(=O)C,1280
8908,CCCCCCOC(=O)C,1305
8908,CCCCCCOC(=O)C,1270
8908,CCCCCCOC(=O)C,1270
8908,CCCCCCOC(=O)C,1279
8908,CCCCCCOC(=O)C,1280
8908,CCCCCCOC(=O)C,1269
8908,CCCCCCOC(=O)C,1272
8908,CCCCCCOC(=O)C,1266
8908,CCCCCCOC(=O)C,1299
8908,CCCCCCOC(=O)C,1301
8908,CCCCCCOC(=O)C,1272
8908,CCCCCCOC(=O)C,1272
8908,CCCCCCOC(=O)C,1275
8908,CCCCCCOC(=O)C,1281
8908,CCCCCCOC(=O)C,1271
8908,CCCCCCOC(=O)C,1277
8908,CCCCCCOC(=O)C,1276
8908,CCCCCCOC(=O)C,1266
8908,CCCCCCOC(=O)C,1270
8908,CCCCCCOC(=O)C,1276
8908,CCCCCCOC(=O)C,1274
8908,CCCCCCOC(=O)C,1281
8908,CCCCCCOC(=O)C,1283
8908,CCCCCCOC(=O)C,1279
8908,CCCCCCOC(=O)C,1292
8908,CCCCCCOC(=O)C,1259
8908,CCCCCCOC(=O)C,1259
8908,CCCCCCOC(=O)C,1278
8908,CCCCCCOC(=O)C,1265
8908,CCCCCCOC(=O)C,1270
8908,CCCCCCOC(=O)C,1257
8908,CCCCCCOC(=O)C,1275
8908,CCCCCCOC(=O)C,1287
8908,CCCCCCOC(=O)C,1269
8908,CCCCCCOC(=O)C,1271
8908,CCCCCCOC(=O)C,1282
8908,CCCCCCOC(=O)C,1283
8908,CCCCCCOC(=O)C,1287
8908,CCCCCCOC(=O)C,1283
8908,CCCCCCOC(=O)C,1279
8908,CCCCCCOC(=O)C,1308
8908,CCCCCCOC(=O)C,1258
8908,CCCCCCOC(=O)C,1268
8908,CCCCCCOC(=O)C,1276
8908,CCCCCCOC(=O)C,1274
8908,CCCCCCOC(=O)C,1267
8908,CCCCCCOC(=O)C,1281
8908,CCCCCCOC(=O)C,1278
8908,CCCCCCOC(=O)C,1254
8908,CCCCCCOC(=O)C,1254
8908,CCCCCCOC(=O)C,1270
8908,CCCCCCOC(=O)C,1283
8908,CCCCCCOC(=O)C,1303
8908,CCCCCCOC(=O)C,1267
8908,CCCCCCOC(=O)C,1274
8908,CCCCCCOC(=O)C,1273
8908,CCCCCCOC(=O)C,1263
8908,CCCCCCOC(=O)C,1272
8908,CCCCCCOC(=O)C,1276
8908,CCCCCCOC(=O)C,1275
8908,CCCCCCOC(=O)C,1291
8908,CCCCCCOC(=O)C,1307
8908,CCCCCCOC(=O)C,1274
8908,CCCCCCOC(=O)C,1259
8908,CCCCCCOC(=O)C,1282
8908,CCCCCCOC(=O)C,1283
8908,CCCCCCOC(=O)C,1278
8908,CCCCCCOC(=O)C,1275
8908,CCCCCCOC(=O)C,1237.7
8908,CCCCCCOC(=O)C,1260
8908,CCCCCCOC(=O)C,1271
8908,CCCCCCOC(=O)C,1283
8908,CCCCCCOC(=O)C,1265
8908,CCCCCCOC(=O)C,1269
8908,CCCCCCOC(=O)C,1274
8908,CCCCCCOC(=O)C,1269
8908,CCCCCCOC(=O)C,1278
8908,CCCCCCOC(=O)C,1271
8908,CCCCCCOC(=O)C,1294
8908,CCCCCCOC(=O)C,1272
8908,CCCCCCOC(=O)C,1235
8908,CCCCCCOC(=O)C,1289
8908,CCCCCCOC(=O)C,1290
8908,CCCCCCOC(=O)C,1268
8908,CCCCCCOC(=O)C,1262
8908,CCCCCCOC(=O)C,1267
8908,CCCCCCOC(=O)C,1283
8908,CCCCCCOC(=O)C,1264
8908,CCCCCCOC(=O)C,1273
8908,CCCCCCOC(=O)C,1271
8908,CCCCCCOC(=O)C,1268
8908,CCCCCCOC(=O)C,1283
8908,CCCCCCOC(=O)C,1266.8
8908,CCCCCCOC(=O)C,1266
8908,CCCCCCOC(=O)C,1269
8908,CCCCCCOC(=O)C,1283
8908,CCCCCCOC(=O)C,1267
8908,CCCCCCOC(=O)C,1282
8908,CCCCCCOC(=O)C,1240
8908,CCCCCCOC(=O)C,1280
8908,CCCCCCOC(=O)C,1265
8908,CCCCCCOC(=O)C,1279
8908,CCCCCCOC(=O)C,1277
8908,CCCCCCOC(=O)C,1281
8908,CCCCCCOC(=O)C,1270
8908,CCCCCCOC(=O)C,1273.3
8908,CCCCCCOC(=O)C,1273.3
8908,CCCCCCOC(=O)C,1270
8908,CCCCCCOC(=O)C,1270
8908,CCCCCCOC(=O)C,1307
8908,CCCCCCOC(=O)C,1270
8908,CCCCCCOC(=O)C,1290
8908,CCCCCCOC(=O)C,1264
8908,CCCCCCOC(=O)C,1264
8908,CCCCCCOC(=O)C,1265
8908,CCCCCCOC(=O)C,1265
8908,CCCCCCOC(=O)C,1272
8908,CCCCCCOC(=O)C,1272
8908,CCCCCCOC(=O)C,1264
8908,CCCCCCOC(=O)C,1264
8908,CCCCCCOC(=O)C,1265
8908,CCCCCCOC(=O)C,1265
8908,CCCCCCOC(=O)C,1264
8908,CCCCCCOC(=O)C,1269
8909,CCCCOCCCC,968
8909,CCCCOCCCC,974
8909,CCCCOCCCC,976
8909,CCCCOCCCC,967
8909,CCCCOCCCC,967
8909,CCCCOCCCC,970
8909,CCCCOCCCC,970
8909,CCCCOCCCC,976
8909,CCCCOCCCC,977
8909,CCCCOCCCC,970
8909,CCCCOCCCC,965
8909,CCCCOCCCC,975.2
8909,CCCCOCCCC,971
8909,CCCCOCCCC,976
8914,CCCCCCCCCO,1663
8914,CCCCCCCCCO,1668
8914,CCCCCCCCCO,1673
8914,CCCCCCCCCO,1658
8914,CCCCCCCCCO,1656
8914,CCCCCCCCCO,1654
8914,CCCCCCCCCO,1639
8914,CCCCCCCCCO,1643
8914,CCCCCCCCCO,1653
8914,CCCCCCCCCO,1640
8914,CCCCCCCCCO,1668
8914,CCCCCCCCCO,1649
8914,CCCCCCCCCO,1682
8914,CCCCCCCCCO,1665
8914,CCCCCCCCCO,1661
8914,CCCCCCCCCO,1663
8914,CCCCCCCCCO,1649
8914,CCCCCCCCCO,1681.2
8914,CCCCCCCCCO,1681.2
8914,CCCCCCCCCO,1644
8914,CCCCCCCCCO,1653
8914,CCCCCCCCCO,1671
8914,CCCCCCCCCO,1668
8914,CCCCCCCCCO,1663.3
8914,CCCCCCCCCO,1663.9
8914,CCCCCCCCCO,1663.9
8914,CCCCCCCCCO,1664.8
8914,CCCCCCCCCO,1665
8914,CCCCCCCCCO,1665
8914,CCCCCCCCCO,1666
8914,CCCCCCCCCO,1645
8914,CCCCCCCCCO,1662
8914,CCCCCCCCCO,1663
8914,CCCCCCCCCO,1666
8914,CCCCCCCCCO,1666
8914,CCCCCCCCCO,1627
8914,CCCCCCCCCO,1649
8914,CCCCCCCCCO,1652
8914,CCCCCCCCCO,1658
8914,CCCCCCCCCO,1659
8914,CCCCCCCCCO,1663
8914,CCCCCCCCCO,1664
8914,CCCCCCCCCO,1680
8914,CCCCCCCCCO,1662
8914,CCCCCCCCCO,1666
8914,CCCCCCCCCO,1624
8914,CCCCCCCCCO,1624
8914,CCCCCCCCCO,1630
8914,CCCCCCCCCO,1635
8914,CCCCCCCCCO,1640
8914,CCCCCCCCCO,1647
8914,CCCCCCCCCO,1665
8914,CCCCCCCCCO,1624
8914,CCCCCCCCCO,1629
8914,CCCCCCCCCO,1655
8914,CCCCCCCCCO,1655
8914,CCCCCCCCCO,1661
8914,CCCCCCCCCO,1676
8914,CCCCCCCCCO,1653
8914,CCCCCCCCCO,1685
8914,CCCCCCCCCO,1645
8914,CCCCCCCCCO,1653
8914,CCCCCCCCCO,1661
8914,CCCCCCCCCO,1661
8914,CCCCCCCCCO,1649
8914,CCCCCCCCCO,1695
8914,CCCCCCCCCO,1652
8914,CCCCCCCCCO,1660
8914,CCCCCCCCCO,1654
8914,CCCCCCCCCO,1660
8914,CCCCCCCCCO,1669
8914,CCCCCCCCCO,1665
8914,CCCCCCCCCO,1695
8914,CCCCCCCCCO,1660
8914,CCCCCCCCCO,1625
8914,CCCCCCCCCO,1647
8914,CCCCCCCCCO,1658
8914,CCCCCCCCCO,1662
8914,CCCCCCCCCO,1647
8914,CCCCCCCCCO,1650
8914,CCCCCCCCCO,1644.9
8914,CCCCCCCCCO,1661
8914,CCCCCCCCCO,1665
8914,CCCCCCCCCO,1658
8914,CCCCCCCCCO,1664
8914,CCCCCCCCCO,1619
8914,CCCCCCCCCO,1657
8914,CCCCCCCCCO,1636
8914,CCCCCCCCCO,1665
8914,CCCCCCCCCO,1658
8914,CCCCCCCCCO,1674
8914,CCCCCCCCCO,1624
8914,CCCCCCCCCO,1664
8914,CCCCCCCCCO,1664
8914,CCCCCCCCCO,1664
8914,CCCCCCCCCO,1665
8914,CCCCCCCCCO,1666
8914,CCCCCCCCCO,1636
8914,CCCCCCCCCO,1672
8914,CCCCCCCCCO,1658
8914,CCCCCCCCCO,1663
8914,CCCCCCCCCO,1636
8914,CCCCCCCCCO,1654
8914,CCCCCCCCCO,1662
8914,CCCCCCCCCO,1665
8914,CCCCCCCCCO,1665
8914,CCCCCCCCCO,1630
8914,CCCCCCCCCO,1630
8914,CCCCCCCCCO,1664
8914,CCCCCCCCCO,1664
8914,CCCCCCCCCO,1658
8914,CCCCCCCCCO,1668
8914,CCCCCCCCCO,1636
8914,CCCCCCCCCO,1676
8914,CCCCCCCCCO,1664
8914,CCCCCCCCCO,1663
8914,CCCCCCCCCO,1658
8914,CCCCCCCCCO,1624
8914,CCCCCCCCCO,1670
8914,CCCCCCCCCO,1664
8914,CCCCCCCCCO,1664
8914,CCCCCCCCCO,1658
8914,CCCCCCCCCO,1654
8914,CCCCCCCCCO,1664
8914,CCCCCCCCCO,1661
8914,CCCCCCCCCO,1665
8914,CCCCCCCCCO,1685
8914,CCCCCCCCCO,1659
8914,CCCCCCCCCO,1665
8914,CCCCCCCCCO,1653.6
8914,CCCCCCCCCO,1664
8914,CCCCCCCCCO,1659
8914,CCCCCCCCCO,1631
8914,CCCCCCCCCO,1631
8914,CCCCCCCCCO,1651
8914,CCCCCCCCCO,1632
8914,CCCCCCCCCO,1698
8914,CCCCCCCCCO,1630
8914,CCCCCCCCCO,1630
8916,CCCCCCCCCCN,1517
8916,CCCCCCCCCCN,1522
8917,CCCCCCCCCCS,1571
8918,CCCCCCCCCOC(=O)C,1581
8918,CCCCCCCCCOC(=O)C,1582
8918,CCCCCCCCCOC(=O)C,1585
8918,CCCCCCCCCOC(=O)C,1587
8918,CCCCCCCCCOC(=O)C,1575
8918,CCCCCCCCCOC(=O)C,1581
8918,CCCCCCCCCOC(=O)C,1573
8918,CCCCCCCCCOC(=O)C,1602.2
8918,CCCCCCCCCOC(=O)C,1602.2
8918,CCCCCCCCCOC(=O)C,1574
8918,CCCCCCCCCOC(=O)C,1569
8918,CCCCCCCCCOC(=O)C,1578
8918,CCCCCCCCCOC(=O)C,1568
8918,CCCCCCCCCOC(=O)C,1579
8918,CCCCCCCCCOC(=O)C,1593
8918,CCCCCCCCCOC(=O)C,1602
8918,CCCCCCCCCOC(=O)C,1617
8918,CCCCCCCCCOC(=O)C,1560
8918,CCCCCCCCCOC(=O)C,1570
8918,CCCCCCCCCOC(=O)C,1582
8918,CCCCCCCCCOC(=O)C,1587
8918,CCCCCCCCCOC(=O)C,1588
8918,CCCCCCCCCOC(=O)C,1579
8918,CCCCCCCCCOC(=O)C,1610
8918,CCCCCCCCCOC(=O)C,1560
8918,CCCCCCCCCOC(=O)C,1584
8918,CCCCCCCCCOC(=O)C,1581
8918,CCCCCCCCCOC(=O)C,1584
8918,CCCCCCCCCOC(=O)C,1560
8919,CCCCCCCCCCCCBr,1793
8919,CCCCCCCCCCCCBr,1800
8919,CCCCCCCCCCCCBr,1818
8920,CCCCCCNCCCCCC,1500
8920,CCCCCCNCCCCCC,1500
8920,CCCCCCNCCCCCC,1500
8920,CCCCCCNCCCCCC,1505
8946,CC(C)C(C(C)(C)CO)O,1980
9007,COC1=CC=CC(=C1)O,2086
9016,COC1=CC=C(C=C1)OC,1727
9016,COC1=CC=C(C=C1)OC,1752
9016,COC1=CC=C(C=C1)OC,1728
9016,COC1=CC=C(C=C1)OC,1757
9016,COC1=CC=C(C=C1)OC,1747
9016,COC1=CC=C(C=C1)OC,1759
9016,COC1=CC=C(C=C1)OC,1747
9016,COC1=CC=C(C=C1)OC,1750
9017,CC(CCC=C(C)C)CCOC(=O)C,1657
9017,CC(CCC=C(C)C)CCOC(=O)C,1662
9017,CC(CCC=C(C)C)CCOC(=O)C,1658
9017,CC(CCC=C(C)C)CCOC(=O)C,1666
9017,CC(CCC=C(C)C)CCOC(=O)C,1655
9017,CC(CCC=C(C)C)CCOC(=O)C,1658
9017,CC(CCC=C(C)C)CCOC(=O)C,1623
9017,CC(CCC=C(C)C)CCOC(=O)C,1648
9017,CC(CCC=C(C)C)CCOC(=O)C,1662
9017,CC(CCC=C(C)C)CCOC(=O)C,1648
9017,CC(CCC=C(C)C)CCOC(=O)C,1675
9017,CC(CCC=C(C)C)CCOC(=O)C,1663
9017,CC(CCC=C(C)C)CCOC(=O)C,1658
9017,CC(CCC=C(C)C)CCOC(=O)C,1649
9017,CC(CCC=C(C)C)CCOC(=O)C,1654
9017,CC(CCC=C(C)C)CCOC(=O)C,1692
9017,CC(CCC=C(C)C)CCOC(=O)C,1654
9017,CC(CCC=C(C)C)CCOC(=O)C,1673
9017,CC(CCC=C(C)C)CCOC(=O)C,1668
9017,CC(CCC=C(C)C)CCOC(=O)C,1668
9017,CC(CCC=C(C)C)CCOC(=O)C,1652
9017,CC(CCC=C(C)C)CCOC(=O)C,1610
9017,CC(CCC=C(C)C)CCOC(=O)C,1657
9017,CC(CCC=C(C)C)CCOC(=O)C,1657
9017,CC(CCC=C(C)C)CCOC(=O)C,1645
9017,CC(CCC=C(C)C)CCOC(=O)C,1657
9017,CC(CCC=C(C)C)CCOC(=O)C,1644
9017,CC(CCC=C(C)C)CCOC(=O)C,1651
9017,CC(CCC=C(C)C)CCOC(=O)C,1643
9017,CC(CCC=C(C)C)CCOC(=O)C,1660
9017,CC(CCC=C(C)C)CCOC(=O)C,1662
9017,CC(CCC=C(C)C)CCOC(=O)C,1661.4
9017,CC(CCC=C(C)C)CCOC(=O)C,1661.6
9017,CC(CCC=C(C)C)CCOC(=O)C,1661.6
9017,CC(CCC=C(C)C)CCOC(=O)C,1663.3
9017,CC(CCC=C(C)C)CCOC(=O)C,1648
9017,CC(CCC=C(C)C)CCOC(=O)C,1672
9017,CC(CCC=C(C)C)CCOC(=O)C,1645
9017,CC(CCC=C(C)C)CCOC(=O)C,1657
