CID,Smiles,MeltingPoint,Pressure
77994099,CC1=CC2=C(C=C1)NC3=C2C=CC4=C3C5C6C(C5(C)C)CCC6(O4)C,218,
78012803,C1=CC2=C(C=CC(=C2C(=C1)OC3C(C(C(C(O3)CO)O)O)O)O)O,197,
78061794,CC(=O)NC(CSCSCC(C(=O)O)N)C(=O)O,170,
78067769,COC1=C(C=CC(=C1)C(C(CCl)O)O)O,121,
78096964,CC(C)CC(=O)OC1C=C2C(C1(CCl)O)C(OC=C2COC(=O)C)OC(=O)CC(C)C,79.5,
78171719,CC1=CC(=CC(=C1C(=O)OC2CC3(C2C(=CC4C3CC(C4)(C)C)C=O)C)O)O,165.5,
78172954,COC1=C(C2=C(CC3C4=C2C(=C(C=C4CCN3)OC)O)C=C1)OC,250,
78173000,CC1=CC(=CC(=C1C(=O)OC2CC3(C2(C(=CC4C3CC(C4)(C)C)C=O)OC)C)O)O,190,
78173026,CC1CCCC2C1(C(C3=C(C(=O)OC3(C2)O)C)O)C,217.5,
78173439,CC1=CC(=CC(=C1C(=O)OC2CC3(C2=C(C(C4C3CC(C4)(C)C)O)CO)C)O)OC,86.5,
78178168,CC1(C2CCC(=C)C(C2(CCC1O)C)COC3=C(C=C4C=CC(=O)OC4=C3OC)OC)C,114,
78178402,CC1=CC(=O)C2=C(O1)C=C3C=CC=C(C3=C2O)OC4C(C(C(C(O4)CO)O)O)O,256.5,
78190001,C1=CC2=C(C=CC(=C2C(=C1)O)OC3C(C(C(C(O3)CO)O)O)O)O,216,
78190875,CC(=CCC1=C(C=CC(=C1)C2C(C(=O)C3=C(O2)C(=C(C=C3)O)CC=C(C)C)O)O)C,118,
78190881,CC(=CCC1=C(C=CC(=C1O)C2CC3=C(C=C4C(=C3OC)CCC(O4)(C)C)OC2)O)C,198.5,
78381113,C[N+]1(CCC2=CC(=C(C=C2C1CC3=CC=C(C=C3)O)OC)O)C,214,
78384671,CC1=CC2=C(C(=C1)O)C(=O)C3=C(C2=O)C=CC=C3OC4C(C(C(C(O4)COC(=O)C5=CC(=C(C(=C5)O)O)O)O)O)O,208.5,
78385190,COC1=C(C2=C(C=C1)C3CC(CC4N3CCCC4)OC(=O)CCC5=CC2=C(C=C5)O)OC,240,
78385221,COC1=C(C=C2C(=C1)C=CN=C2C(C3=CC=C(C=C3)O)OC)O,197,
78385284,CN1CCC2=CC(=C(C=C2C3C1C4=C(C(O3)O)C5=C(C=C4)OCO5)O)OC,217.5,
78385431,CC1CCCC2C1(CC3(C2OC(=O)C)C(=C)COC3=O)C,96.5,
78385443,COC1=C(C2=C(CC3C4=C2C(=C(C=C4CCN3C(=O)OC)OC)OC)C=C1)O,231.5,
78411088,CC(=O)N1CCC2=CC3=C(C4=C2C1CC5=CC=CC=C54)OCO3,229.5,
78422631,C1=CC(=CC=C1C(CC(=O)[O-])C[NH3+])Cl,207,
78435402,C1C([NH2+]CC2=C1N=CN2)C(=O)[O-],265,
84128275,COC(CC1=CNC2=CC=CC=C21)C(=O)O,252,
84128291,CN1C=C(C2=CC=CC=C21)CC(C(=O)O)O,216,
84777014,COC1=CC(=CC(=C1Cl)OC)CO,84,
85046471,CC(C)CC(C1=C(C(=C(C(=C1O)C=O)O)C=O)O)C2(CCC(=O)C2C3C(C3(C)C)CCC(=O)C)C,146,
85086233,CC1CC2(C3(C(=CC(=O)C(C3(C)C)O2)C)O)OC1O,153,
85114699,CC1=CC(=O)C2=C(O1)C(=C(C=C2O)O)C3C(C(C(C(O3)CO)O)O)O,183.5,
85125837,CC(C12C(O1)OC(=CC2=O)CO)O,72,
85129431,COC1=C(C=CC(=C1)C2C(C3=C(O2)C(=CC(=C3)C4CC(=O)C5=C(C=C(C=C5O4)O)O)O)CO)O,94,
85132500,CC1(CC2C1CC=C(C3C2(CC3=O)C)C=O)C,121,
85134319,CC(=CCC1=C(C=CC(=C1)C(=O)C)OC2C(C(C(C(O2)CO)O)O)O)C,160,
85149847,CC(C)(C1C(C2=C(O1)C=C(C3=C2N(C4=C(C3=O)C=CC(=C4OC)O)C)O)C5=C(C=C6C(=C5O)C(=O)C7=C(N6C)C(=C(C=C7)OC)OC)OC)O,320,
85152699,CC(C)C1=C(C2=C(C(=C1)C=O)C3(CCCC(C3C(=O)O2)(C)C)C=O)O,223.5,
85157543,C1CC(OC1=O)(CC(C(=O)O)N)C(=O)O,200.5,
85157952,CC1C(CCC2(C1CC(CC2)C(C)(C)O)C)O,173.25,
85228592,C1=C2C3=C(C(=C1O)O)OC(=O)C4=C3C(=C(C(=C4C5=C(C(=C(C6=C5C(=O)OC(=C6)C(C(C(CO)O)O)O)O)O)O)O)O)OC2=O,241.5,
85231437,CC1C(=O)CCC2C1(CC3=C(C(=O)OC3(C2)O)C)C,205,
85247137,CC(=C)C1CCC(=CC1O)C=O,52,
85249564,COC(=O)N1CCC2=CC3=C(C4=C2C1CC5=CC=CC=C54)OCO3,152.5,
85270241,C1=C2C3=C(C(=C1O)O)OC(=O)C4=C3C(=C(C(=C4C5=C6C(=C(C(=C5O)O)O)C7C(C(C(O7)C(CO)O)O)OC6=O)O)O)OC2=O,236,
85272666,CC1CCC2(CC1=O)C(CC(=O)C2(C(C)C)O)C,129.5,
85305084,CC(=O)C1=C(C=C(C(=C1O)C2C(C(C(C(O2)CO)O)O)O)O)O,168,
85308895,CC1C=C(C(=O)O1)CCCCCCCCCCCCC=O,67,
85362951,C1=CC=C(C=C1)C(=O)C2=C(C=C(C=C2OC3C(C(C(C(O3)CO)O)O)O)O)O,137,
85363137,COC1=C2C=COC2=CC(=C1CCC(=O)OC)OC3C(C(C(C(O3)CO)O)O)O,68,
85405750,C(CNC(C(CNCC(=O)O)O)C(=O)O)C(C(=O)O)O,220.5,
85447763,COC1=C(C2=C3C(CC4=CC5=C(C=C42)OCO5)NCC(C3=C1)O)OC,180,
85528914,C1=CSC(=C1)C2=CC=C(S2)C#CC(CCl)O,55,
85669481,CC(C)C1CCC2(C1C3C(=C)CCC2O3)C,61.5,
85748760,COC1=CC2=C(O1)C=CC3=C2OC(=O)C=C3O,212,
85792155,CC(=C)C1CCCC(C1)(C)O,48.5,
85834720,CCOC(=S)NC1=CC=C(C=C1)O,94,
85864149,CC(=CCCC1(C2CCC(O1)(C(C2)O)C)C)C,99.5,
85890320,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(O2)C(=CC(=C3OC)OC)OC)OC,143,
85931447,CCCCCCCCC1CC(C(=O)O1)C(=O)O,69.5,
85977017,CC1=CC2=C(C=C1O)C(=O)C3=C(C2=O)C=C(C=C3OC)O,204,
85977048,CC1CCC2=C1C=CC(=O)C=C2C,98.5,
85982833,CC(=CCC1=C(C(=C2C(=C1)C=CC(=O)O2)OC)O)C,168,
86025817,CCCCCCC1=NC(=C(O1)C)CC,237.5,
86065161,CCCC1=NC(=C(S1)C)CC,78.5,
86079579,CCC(=O)C(C)C1=C(C=C(C=C1)C)O,71.5,
86155512,CC#CC#CC#CC#CC(C(C(CO)O)O)O,155,
86205608,C1CONC(=NC1C(=O)O)N,257.5,
86242003,CC1=CC2=C(C3=C1OC(C=C3)(C)C)NC4=C2C=C(C=C4OC)OC,233.5,
86251913,CCCCCCCCCCCC(=O)CC(=O)CCC1=CC(=C(C=C1)O)OC,44.5,
86280331,C[C@H](/C=C/[C@H](C)C(C)C)[C@H]1CCC\2[C@@]1(CCC/C2=C\C=C\3/C[C@H](CCC3=C)O)C,116.5,
86287518,C1CN(/C(=N/[N+](=O)[O-])/N1)CC2=CN=C(C=C2)Cl,144,
86287518,C1CN(/C(=N/[N+](=O)[O-])/N1)CC2=CN=C(C=C2)Cl,143.5,
86287518,C1CN(/C(=N/[N+](=O)[O-])/N1)CC2=CN=C(C=C2)Cl,144,
86287519,CN/C(=N\[N+](=O)[O-])/NCC1=CN=C(S1)Cl,176.8,
86289490,C[C@]1(CC[C@@]2(C(=C1)CC[C@H]3[C@]2(CC[C@H](C3(C)C)O)C)O)C=C,123.5,
86306394,CCCOC(=O)/C=C\C1=CC=CC=C1,13,
86308142,C[NH+](C)CCC1=CC2=C(C(=C1CC(=O)C3=C(C(=C(C=C3)OC)OC)C(=O)[O-])OC)OCO2,145,
87194674,C/C=C\SCC(C(=O)O)N,195,
87253507,C(C(CNC(=O)N)O)C(C(=O)O)N,195,
87442367,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C/C=C/C=C(\C)/C=C/C=C(\C)/C=C/C=C(\C)/CCC2C(O2)(C)C)/C)/C,142.5,
87442432,CC1=C(C(CC(C1)O)(C)C)CC/C(=C/C=C/C(=C/C=C/C=C(/C=C/C=C(/CCC2=C(CC(CC2(C)C)O)C)\C)\C)/C)/C,197,
87443362,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C/C=C/C=C(\C)/C=C/C=C(\C)/C=C/C=C(\C)/C=C/C(=O)C(C)(C)O)/C)/C,169.5,
87445983,CC1=C(C(CC(C1)O)(C)C)CC/C(=C/C=C/C(=C/C=C/C=C(\C)/C=C/C=C(\C)/C=C/C2=C(CC(CC2(C)C)O)C)/C)/C,202,
87468080,CCC(C)C#CC=O,-50,
87468080,CCC(C)C#CC=O,-50,
87891848,CCCCCC/C=C\C(=O)C,16.5,
88536661,C1=CC(=CC=C1NC(=NC(=NCCCCCCN=C(N)/N=C(\N)/NC2=CC=C(C=C2)Cl)N)N)Cl,134,
91698393,C/C=C(/C)\C(=O)OC1C(OC2=C1C3=C(C=C2)C=CC(=O)O3)C(C)(C)OC(=O)C,160.5,
91736606,CCC(C)C(=O)OC1C(OC2=C1C3=C(C=C2)C=CC(=O)O3)C(C)(C)OC(=O)C,143.5,
91746961,C/C=C\C1=CC=C(C=C1)OCC=C(C)C,24,
100927764,C1=CC(=CC(=C1)OC2=C(C=CC=C2O)CC3=NC=CN3)CC4=NC=CN4,213,
100927765,COC1=CC(=C(C=C1)OC2=CC=CC(=C2)CC3=NC=CN3)CC4=NC=CN4,194.5,
100927766,C1=CC(=CC(=C1)OC2=C(C=C(C=C2)O)CC3=NC=CN3)CC4=NC=CN4,203,
100927767,C1=CC(=CC(=C1)OC2=C(C=CC(=C2)CC3=NC=CN3)O)CC4=NC=CN4,197,
100927768,C1=CC(=C(C=C1CC2=NC=CN2)C3=C(C=C(C=C3)O)CC4=NC=CN4)O,246,
100930994,C/C/1=C/COC2=CC=C(C=C2)/C=C\C(=O)OC1,194.5,
100952373,CN1CCC2=C3C1=C(C4=CC(=C(C=C4C3=C(C(=C2OC)OC)OC)OC)OC)C=O,161,
100966488,CC1(C2CC3C1(C3C2)C)CC(=O)O,93,
101039147,C[C@@H](C(=O)O)NCC1([C@H]([C@@H]([C@H](O1)CO)O)O)O,184,
101039148,C1=CC=C(C=C1)C[C@@H](C(=O)O)NCC2([C@H]([C@@H]([C@H](O2)CO)O)O)O,170,
101087895,C[C@H]1[C@@H]2CC[C@](C3=C([C@H]2OC1=O)[C@@]4([C@H]([C@@H]3O)[C@@]5(C6=C([C@H]4C5=O)[C@@](CC[C@@H]7[C@@H]6OC(=O)[C@H]7C)(C)O)C)C)(C)O,227.5,
101088304,COC1=CC(=CC2=C1OC(C2C(=O)O)C3=CC(=C(C=C3)O)OC)/C=C\C(=O)O,171.5,
101215174,CC/1(CC2C(O2)(CCC3C(O3)(C/C=C1)C)C)C,106.5,
101278413,CC1=CC(=O)C2=C(O1)C3=C(C=C(C=C3OC)OC)C(=C2O)C4=C5C(=C(C6=C4C=C(C=C6OC)OC)O)C(=O)C=C(O5)C,330,
101288388,CCOC(CNC(=O)/C=C/C1=CC=CC=C1)C2=CC=C(C=C2)OC,99.5,
101288418,C[C@@]12[C@H](CC[C@@]3([C@@H]1[C@@H]([C@]45[C@H]3CC[C@](C4)(C(=C)C5)O)C(=O)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)COC2=O)O,260,
101289732,C[C@@]1(CCC[C@@]2([C@@H]1CC[C@]34[C@H]2CC[C@H](C3)C(=C)C4)C)CO,141.5,
101289733,C/C=C(\C)/C(=O)O[C@H]1CC[C@@H]([C@@]2([C@H]1[C@H]([C@@]3(C2)C(=C)COC3=O)OC(=O)C)C)C,101.5,
101301306,CC1=CC(=O)C2=C(O1)C=C3C=C(C(=C(C3=C2O)OC)C4=C5C(=C(C6=C4C=C(C=C6OC)OC)O)C(=O)CC(O5)(C)O)OC,172.5,
101304453,COC1=CC2=C(C=C1)OC3=CC(=CC(=C3C2=O)O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO[C@H]5[C@@H]([C@H]([C@@H](CO5)O)O)O)O)O)O,278.5,
101409750,C1CN(C1C(=O)O)CCCO,125,
101410676,CCCCC#CC#CC#CC#CC,25.5,
101411738,C(CC#CC#C/C=C/C(=O)O)CO,155.25,
101412523,CCCCC#CC#CC#C/C=C/CO,51,
101412911,COC(=O)/C=C/C#CC#C/C=C/CO,39.5,
101416667,CC#CC#CC#CC#C/C=C/C(CO)Cl,111.5,
101417159,CC1=CC(=O)CC2(C1CC(=C(C)C)CC2)C,92.25,
101419810,CC1=CC(=O)C2=C(O1)C=C3C=C(C(=C(C3=C2OC)O)C4=C5C(=C(C6=C4C=C(C=C6O)OC)OC)C(=O)C=C(O5)C)OC,200.5,
101508363,C1=CC2=C(C=C1O)C3=C(N2)C=C(C(=C3)C=O)O,225.5,
101590875,C[C@]12CC[C@H]3C(=C[C@H]([C@H](O3)C(C)(C)O)O)C1CC[C@@H]4[C@@]2(C5=C(C4)C6=CC=CC=C6N5)C,261.5,
101603106,C=C1C[C@]23C[C@]1(CC[C@H]2[C@]45CCC[C@]([C@H]4[C@@H]3C(=O)O)(C(=O)O5)C(=O)O)O,245,
101603107,C=C1C[C@]23C[C@]1(CC[C@H]2[C@]45CC=C[C@]([C@H]4[C@@H]3C(=O)O)(C(=O)O5)CO)O,213.5,
101603120,C[C@]12[C@H]3[C@@H]([C@@]45C[C@@H](C[C@H]([C@H]4[C@@]3(C[C@@H]([C@@H]1O)O)COC2=O)O)C(=C)C5)C(=O)O,273.5,
101603122,C[C@@]12[C@H](C[C@H]([C@@]3([C@@H]1[C@@H]([C@]45[C@H]3CC[C@H](C4)C(=C)C5)C(=O)O)OC2=O)O)O,244.5,
101603125,C=C1C[C@]23C[C@]1(CC[C@H]2[C@]45CC=C[C@]([C@H]4[C@@H]3C(=O)O)(C(=O)O5)C(=O)O)O,248,
101603339,CC1CCC2(C(C1(C)CCC(C)(C=C)O)CCC=C2CO)C,109,
101618840,CC1C2C3C(C2(CCC(=O)C3(C)C)C)CC1=O,114,
101673184,CC1C2=C(C=CC(=C2OC)OC)C3=C(N1C)C4=CC5=C(C=C4C=C3)OCO5,204,
101673185,CC1=C2C(=C3C=CC4=CC5=C(C=C4C3=N1)OCO5)C=CC(=C2OC)OC,199,
101683175,C/C=C(\C)/C(=O)NCCC1=CC=C(C=C1)OCC=C(C)C,70,
101688490,C1=CC(=CC=C1/C=C/C=C/C(=O)NC2=C(C=C(C=C2)O)C(=O)O)O,268,
101690823,CC1=C2C(=CC=C1)OC(=O)C(=C2O)C(C)C3=C(C4=C(C=CC=C4OC3=O)C)O,218,
101701200,CC1=C(C(CCC1)(C)C)/C=C/C(=C\C=C\C(=C\C=C\C=C(/C)\C=C\C=C(/C)\C=O)\C)/C,139,
101718033,CC(C)(C=C)C1=CC2=C(C3=C(C(=C2OC1=O)OC)OC=C3)OC,133,
101856126,CC1=CC2=C(C3=C1OC4(CCC(C3C4)C(C)(C)O)C)NC5=CC=CC=C52,184,
101919835,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC2=CC=C(C=C2)CC#N)OC(=O)C)OC(=O)C)OC(=O)C,103,
101943858,COC1=C(C=C(C=C1)C2=C(C(=O)C3=C(O2)C(=C(C(=C3OC)OC)Cl)OC)OC)OC,145.5,
101943859,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(O2)C(=C(C(=C3OC)OC)Cl)OC)OC,161.5,
101967071,CCCC1=CC(=O)OC2=C(C(=C3CC(OC3=C12)C(C)(C)O)O)C(=O)CC(C)C,129,
101995280,COC1=C2C(=CC3=C1C=CO3)C=C(OC2=O)CO,142.5,
101999902,CC1(C=CC2=C(O1)C=CC(=C2O)C3=COC4=C(C3=O)C(=C(C(=C4)O)CCC(C)(C)O)O)C,207,
102146096,CC1=CC(=C2C(=C1O)C(=O)C3=C(C2=O)C(=CC(=C3C4=C(C=C(C5=C4C(=O)C6=C(C(=CC(=C6C5=O)O)C)O)O)OC)OC)O)O,300,
102149716,CC1(CC(C2=C(O1)C(=C3C(=C2O)C=CC(=O)O3)C(C)(C)C=C)C4=C(C=C(C5=C4NC6=C(C5=O)C=CC(=C6OC)OC)O)OC)C,213.5,
102219164,CC(=CCCC1(C=CC2=C(O1)C(=CC3=C2NC4=CC=CC=C43)C=O)C)C,105,
102246983,COC1=CC(=CC(=C1OC)OC)/C=C\CO,110,
102277789,CC1(CC(C2=C(O1)C(=C3C(=C2O)C=C(C(=O)O3)C(C)(C)C=C)C(C)(C)C=C)C4=C(C=C(C5=C4NC6=C(C5=O)C=CC(=C6OC)O)O)OC)C,241.5,
102504551,CCCC1=CC(=O)OC2=C1C(=C3CC(C(OC3=C2C(=O)CCC)(C)C)O)O,215,
118728713,CN1C(=O)C=C2C3=CC=CC=C3N4C2=C1C(=C(C4=O)O)OC,252,
118985385,C1=COC(=C1)C[NH2+]C2=CC(=C(C=C2C(=O)[O-])S(=O)(=O)N)Cl,295,
118985556,C(C[S-])[NH3+],98,
122164835,C1=CC(=C(C=C1CC[NH3+])O)OS(=O)(=O)[O-],267.75,
122164949,C[C@H](/C=C/[C@@H](C)C(C)C)[C@H]1CC[C@@H]2[C@@]1(CCCC2=C/C=C/3\C[C@H](CCC3=C)O)C,116.5,
122198194,C(CCN)C[C@@H](C(=O)[O-])[NH3+],224.5,
122201415,C/C(=C\COC1=C2C=CC(=O)OC2=CC3=C1C=CO3)/CCC(C)(C)C=O,135,
123245871,C1=CC(=CC=C1C2=C(C(=O)C3=C(O2)C=C(C(=C3O)O)O)OC4C(C(C(C(O4)CO)O)O)O)O,264,
124350893,C/C(=C\C=C\C=C(\C)/C=C/C=C(\C)/C(=O)O)/C=C/C=C(/C)\C(=O)O,286,
129008908,CCC(C)CC(C)/C=C(\C)/C1C(CCC(O1)C2=C(C(=CN(C2=O)C)C3=CC=C(C=C3)O)O)C,197,
129206075,C1=CC2=CC(=CC(=C2C3=C1C=CC(=C3O)O)O)O,220,
129687399,CC(=CCC1=C2C(=C(C=C1O)O)C(=O)C(=C(O2)C3=CC(=C(C=C3O)O)O)CC=C(C)C)C,86,
129836737,CCC(=O)C1=C(C2=C(C=C1)OCO2)OC,67,
131258126,C/C(=C/C1=COC=C1)/C=O,41,
131750827,C1=CC(=CC=C1CCC(=O)C2=C(C=C(C=C2O[C@H]3[C@@H]([C@H]([C@H]([C@H](O3)CO)O)O)O[C@H]4[C@@H]([C@H]([C@H](O4)CO)O)O)O)O)O,263.5,
131750832,C1=CC(=CC=C1C2=CC(=O)C3=C(C(=C(C(=C3O2)C4[C@@H]([C@H]([C@@H](O4)CO)O)O)O)C5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)O)O,347.5,
131750853,CC(C)CC1C(=O)N/C=C\C2=CC=C(C=C2)OC(C(C(=O)N1)NC(=O)C3CCCN3C)C(C)C,226,
131750854,CCC(C)C1C(C(=O)NC(C(=O)N/C=C\C2=CC=C(O1)C=C2)CC(C)C)NC(=O)C3CCCN3C,228,
131750870,C1=CC(=C(C=C1NC(=O)CCC(C(=O)O)N)O)O,220.5,
131750873,CCCCCC(=O)CC(=O)/C=C\C1=CC(=C(C=C1)O)OC,84,
131750874,CCCCCCCCCC(=O)CC(=O)/C=C\C1=CC(=C(C=C1)O)OC,67.25,
131750875,C/C(=C/COC1=CC2=C(C=C1)C=CC(=O)O2)/CCC3C(=C)CCC(C3(C)C)O,113,
131750876,C/C(=C/COC1=CC2=C(C=C1)C=CC(=O)O2)/CCC3C(C4CCC3(O4)C)(C)C,84,
131750878,COC1=CC=C(C=C1)C2=COC3=C(C2=O)C=CC(=C3)OC4C(C(C(C(O4)COC(=O)CC(=O)OC)O)O)O,198,
131750880,COC1=C(C=CC(=C1)CC(C(C(=O)O)O)(C(=O)O)O)O,137.5,
131750882,C1=CC(=CC=C1C2=COC3=CC(=CC(=C3C2=O)O)OC4C(C(C(C(O4)COC(=O)CC(=O)O)O)O)O)O,145,
131750884,COC1=CC2=C(C=C1)C3=C(C4=C(O3)C=C(C=C4)O)C(=O)O2,331.5,
131750885,C1=COC2=CC(=C(C=C21)/C=C/C(=O)O)OC3C(C(C(C(O3)CO)O)O)O,125,
131750886,C\1=C(C(=O)O/C1=C/CO)CO,65.5,
131750887,C1[C@H](CS(=O)S1)C(=O)O,119,
131750897,CC1(C=CC2=CC(=C(C=C2O1)O)C(=O)COC)C,88.5,
131750899,CC1=C(C=C(C=C1OC2C(C(C(C(O2)CO)O)O)O)C(C)C)O,177.5,
131750904,C1=CC(=CC=C1/C=C/C(=O)OC(C(CC(=O)O)O)C(=O)O)O,199,
131750922,C1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@H]2COC([C@@H]([C@H]2O)O)O)O)O)O,187.5,
131750925,C(C1C(C(C(O1)N2C3=C(C(=O)NC2=O)NC(=O)N3)O)O)O,220,
131750935,CC1C(C2=CC3=C(C=CO3)C(=C2C(=O)O1)OC)O,149,
131750936,CC1CC2=CC(=C(C(=C2C(=O)O1)O)CC(C(C)(C)O)OC(=O)C)OC,172.5,
131750944,C/C(=C\C=C/C1=CC=C(C=C1)OC)/C(=C/OC)/C(=O)OC,70.5,
131750945,C/C=C(\CC[C@@H](C)C1CCC2[C@@]1(CCC3C2CC=C4[C@@]3(CC[C@@H](C4)O)C)C)/C(C)C,124,
131750953,CC1=CC2C(C(OC3=CC(=CC(=C23)O)C4=CC5=C(O4)C=C(C=C5)O)C6=C(C=C(C=C6O)C7=CC8=C(O7)C=C(C=C8)O)O)C(C1)(C)C,239,
131750954,CC(C)CC(=O)C1=C(C(C(C1=O)CC(C(C)(C)O)O)(C(=O)CC2C(O2)(C)C)O)O,66.5,
131750963,CC1=CC2C3C(C1)(C4=C(C(C3(OC5=C2C(=C6C(=C5)OC7=CC(=CC(=C76)O)C)C)O)O)OC8=CC(=CC(=C84)O)C)C,320,
131750964,CC1=CC2C3C(C1)(C4=C(C(=O)C3(OC5=C2C(=C6C(=C5)OC7=CC(=CC(=C76)O)C)C)O)OC8=CC(=CC(=C84)O)C)C,320,
131750965,CC1=CC2C3C(C1)(C4=C(C(=O)C3(OC5=C2C(=C6C(=C5)OC7=CC(=CC(=C76)O)CO)C)O)OC8=CC(=CC(=C84)O)CO)C,320,
131750966,CCC(C)C(=O)C1C(=O)C(C(C1=O)O)CC=C(C)C,83,
131750968,C1=CC=C(C=C1)CCC(CC/C=C\C2=CC=CC=C2)O,48,
131750972,CC1=C2COC(=O)C2=C(C3=C1OC4(CC(C5C(OC(=O)CCC5(C4C3)C)(C)C)OC(=O)C)C)OC,237,
131750973,CC(C)CC(=O)C1C(=O)C23CC(C(C2CC(=O)C3(C1=O)O)(C)C)C(=C)C,163,
131750974,C/C/1=C/C2C(C2(C)C)CCC3(C(CC1)C(C4=C(C(=C(C(=C4O3)C=O)O)C=O)O)CC(C)C)C,170,
131750975,CC(C)CCC/C=C/CCCCNC(=O)/C=C/C=C\C1=CC2=C(C=C1)OCO2,116.5,
131750976,C1=CC=C(C=C1)/C=C\C(=O)NCC(C2=CC=C(C=C2)O)O,158,
131750977,CC(=CCOC1=CC=C(C=C1)C(CNC(=O)/C=C\C2=CC=CC=C2)O)C,160,
131750978,CC(=CCOC1=CC=C(C=C1)CCNC(=O)/C=C\C2=CC=CC=C2)C,125.5,
131750979,COC1=CC=C(C=C1)/C=C\NC(=O)/C=C\C2=CC=CC=C2,191,
131750980,CC1=CC2=C(C3=C1OC(C=C3)(C)CCCC(C)(C)O)NC4=CC=CC=C42,179,
131750988,COC1CC23C(=CCN2CCC4=CC(=C(C=C34)O)OS(=O)(=O)CC(=O)O)C=C1,168.5,
131750989,CC1=CC2=C(C=C1)N3C4=C2C=CC5=C4C6CC(O5)(CCC6C3(C)C)C,269.5,
131750990,CC1(C=CC2=C(O1)C=C(C3=C2N(C4=C(C3=O)C=CC(=C4O)OC)C)O)C,260,
131750993,CC(=O)C1=CC2=C(C=C1)OC(C2O)C(=C)COC(=O)C,110,
131751003,CN1[C@H]2CCCC1(CC2)O,69,
131751004,C/C=C/1\C2CCN3C1C4(CC3)C(C2)NC5=CC=CC=C45,185,
131751028,COC1=C2C3=C(C(=O)OCC3)C(=O)OC2=C4C(=C1)OC5C4(CCO5)O,271,
131751033,C/C=C(\C)/C(C(C)/C=C\C(C(C)C1=CC(=CC(=O)O1)O)O)O,67.5,
131751048,C1=CC(=CC=C1C2=C(/C(=C/C3=CC(=C(C=C3)O)O)/OC2=O)O)O,291,
131751049,C1=CC(=CC=C1/C=C\C2=CC(=CC(=C2)O)O)OC3C(C(C(C(O3)CO)O)O)O,236.5,
131751051,C/C=C\C1=CC2=C(C=C1)OC(C2C)(C)C,35.5,
131751055,CC(=CC(=O)OC1C(OC2=C1C3=C(C=C2)C=CC(=O)O3)C(C)(C)OC(=O)/C=C/C4=CC=C(C=C4)O)C,103.5,
131751058,CC(C)(C1=CC2=C(O1)C=CC3=C2OC(=O)C=C3)OC,117,
131751062,COC1=CC=C(C=C1)C2=COC3=CC(=CC(=C3C2=O)O)OC4C(C(C(C(O4)COC(=O)CC(=O)O)O)O)O,217,
131751063,COC1=CC=C(C=C1)C2=COC3=CC(=CC(=C3C2=O)O)OC4C(C(C(C(O4)COC(=O)CC(=O)OC)O)O)O,195,
131751067,C1C(C(C(C=C1C(=O)O)O)O)OC(=O)/C=C\C2=CC(=C(C=C2)O)O,224.5,
131751071,CCCC1=CC(=O)OC2=C3CC(OC3=C(C(=C12)O)C(=O)C(C)CC)C(C)(C)O,93,
131751073,CC(=CCC1=C(C(=C2C(=C1)C=C(C(=O)O2)C(C)(C)C=C)OC)O)C,132,
131751080,COC1=CC(=O)OC(=C1)/C=C\C2=CC(=C(C=C2)O)OC,218.5,
131751082,CCCCCC(=O)C1C2CC3=C(COC(=C3)/C=C\C)C(=O)C2(OC1=O)C,144,
131751083,COC1=C2C=C(CC(C(=O)CCCCC3=CC2=C(C(=C3O)OC)OC)O)C=C1,186.5,
131751085,C1=CC2=C(C=C1/C=C\C=O)OC(C(O2)C3=CC(=C(C=C3)O)O)CO,246.5,
131751086,CC(C)C1=C(C(=C2C(=C1)C(C3(C4C2(CCCC4(C)C)C(=O)O3)OC)OC)O)O,185.5,
131751087,CC(=CCC1=C(C=C2C(=C1O)C(=O)CC(O2)C3=CC(=C(C(=C3)OC)OC)OC)OC)C,141.5,
131751096,CC1CC(=O)CC2(C1=CC3C(C2)OC(=O)C3=C)C,152.5,
131751099,C/C=C\C#CC#C/C=C/C=C/C(CCOC(=O)C)OC(=O)C,58,
131751104,CC/C=C\C#CC(=O)C1=CC=C(O1)/C=C\C(=O)OC,63.75,
131751105,CCCCC#CC(=O)C1=CC=C(O1)/C=C\C(=O)OC,79.5,
131751106,CCC1C(O1)C#CC(=O)C2=CC=C(O2)/C=C\C(=O)OC,75,
131751109,C/C=C\C=C\C=C/CC/C=C/C(=O)NCC(C)C,69,
131751112,CCCCCC1CCC(C(=O)O1)C(=O)O,77.5,
131751113,CC(C)CC(C)C1CC(C(=O)O1)C(=O)O,102.75,
131751114,CC(C)CC1CC(C(=O)O1)C(=O)O,52.5,
131751115,CCCCCC1CC(C(=O)O1)C(=O)O,47,
